   0.28000        2.847875082990      0.001424652991
   0.28100        2.847880109916      0.001424634598
   0.28200        2.847884972330      0.001424616729
   0.28300        2.847889675998      0.001424599370
   0.28400        2.847894226013      0.001424582505
   0.28500        2.847898627414      0.001424566126
   0.28600        2.847902885078      0.001424550209
   0.28700        2.847907003721      0.001424534747
   0.28800        2.847910987901      0.001424519729
   0.28900        2.847914842027      0.001424505138
