    Ms / spm,ssm1,ssm2 / n & / f s K11 K31 K13 K33
           2
      0.1583030      0.3142678      0.3142678
      0.4448399      1.0808474      1.0808474
           1   &
     0.04800000        1.4826808702          0.0174954876        0.0000000000          0.0000000000       -0.0769916201          0.0000000000        0.0769916201          0.3388091867        0.0000000000
     0.05000000        1.4547632177          0.0171453506        0.0000000000          0.0000000000       -0.0739974813          0.0000000000        0.0739974813          0.3193611119        0.0000000000
     0.05200000        1.4284969133          0.0168151222        0.0000000000          0.0000000000       -0.0712313445          0.0000000000        0.0712313445          0.3017428457        0.0000000000
     0.05400000        1.4037272563          0.0165029345        0.0000000000          0.0000000000       -0.0686679333          0.0000000000        0.0686679333          0.2857206874        0.0000000001
     0.05600000        1.3803133197          0.0162071553        0.0000000000          0.0000000000       -0.0662855761          0.0000000000        0.0662855761          0.2710980261        0.0000000000
     0.05800000        1.3581416538          0.0159263573        0.0000000000          0.0000000000       -0.0640656104          0.0000000000        0.0640656104          0.2577084859        0.0000000000
     0.06000000        1.3371035741          0.0156592731        0.0000000000          0.0000000000       -0.0619918251          0.0000000000        0.0619918251          0.2454102125        0.0000000000
     0.06200000        1.3171094336          0.0154047913        0.0000000000          0.0000000000       -0.0600501429          0.0000000000        0.0600501429          0.2340818790       -0.0000000001
     0.06400000        1.2980735054          0.0151619078        0.0000000000          0.0000000000       -0.0582281837          0.0000000000        0.0582281837          0.2236187867        0.0000000000
     0.06600000        1.2799228089          0.0149297405        0.0000000000          0.0000000000       -0.0565151211          0.0000000000        0.0565151211          0.2139305648        0.0000000000
     0.06800000        1.2625929494          0.0147074960        0.0000000000          0.0000000000       -0.0549013887          0.0000000000        0.0549013887          0.2049386190        0.0000000000
     0.07000000        1.2460246712          0.0144944603        0.0000000000          0.0000000000       -0.0533785083          0.0000000000        0.0533785083          0.1965743325        0.0000000000
     0.07200000        1.2301609851          0.0142899826        0.0000000000          0.0000000000       -0.0519389176          0.0000000000        0.0519389176          0.1887774796        0.0000000000
     0.07400000        1.2149573642          0.0140934866        0.0000000000          0.0000000000       -0.0505759151          0.0000000000        0.0505759151          0.1814952403        0.0000000000
     0.07600000        1.2003678331          0.0139044423        0.0000000000          0.0000000000       -0.0492834766          0.0000000000        0.0492834766          0.1746808820        0.0000000000
     0.07800000        1.1863531247          0.0137223694        0.0000000000          0.0000000000       -0.0480562005          0.0000000000        0.0480562005          0.1682930264        0.0000000000
     0.08000000        1.1728759558          0.0135468305        0.0000000000          0.0000000000       -0.0468892268          0.0000000000        0.0468892268          0.1622949067        0.0000000000
     0.08200000        1.1599045759          0.0133774239        0.0000000000          0.0000000000       -0.0457781606          0.0000000000        0.0457781606          0.1566537196        0.0000000000
     0.08400000        1.1474084080          0.0132137852        0.0000000000          0.0000000000       -0.0447190379          0.0000000000        0.0447190379          0.1513401828        0.0000000000
     0.08600000        1.1353579124          0.0130555765        0.0000000000          0.0000000000       -0.0437082496          0.0000000000        0.0437082496          0.1463280006        0.0000000000
     0.08800000        1.1237280008          0.0129024896        0.0000000000          0.0000000000       -0.0427425233          0.0000000000        0.0427425233          0.1415935686        0.0000000000
     0.09000000        1.1124958153          0.0127542399        0.0000000000          0.0000000000       -0.0418188751          0.0000000000        0.0418188751          0.1371156115        0.0000000000
     0.09200000        1.1016387959          0.0126105647        0.0000000000          0.0000000000       -0.0409345792          0.0000000000        0.0409345792          0.1328749088        0.0000000000
     0.09400000        1.0911379562          0.0124712191        0.0000000000          0.0000000000       -0.0400871356          0.0000000000        0.0400871356          0.1288540437        0.0000000000
     0.09600000        1.0809726541          0.0123359789        0.0000000000          0.0000000000       -0.0392742603          0.0000000000        0.0392742603          0.1250372395        0.0000000000
     0.09800000        1.0711271041          0.0122046362        0.0000000000          0.0000000000       -0.0384938559          0.0000000000        0.0384938559          0.1214101552        0.0000000000
     0.10000000        1.0615836756          0.0120769937        0.0000000000          0.0000000000       -0.0377439792          0.0000000000        0.0377439792          0.1179596841        0.0000000000
     0.10200000        1.0523291680          0.0119528742        0.0000000000          0.0000000000       -0.0370228594          0.0000000000        0.0370228594          0.1146739278        0.0000000000
     0.10400000        1.0433484072          0.0118321076        0.0000000000          0.0000000000       -0.0363288462          0.0000000000        0.0363288462          0.1115419583        0.0000000000
     0.10600000        1.0346273643          0.0117145328        0.0000000000          0.0000000000       -0.0356604059          0.0000000000        0.0356604059          0.1085537424        0.0000000000
     0.10800000        1.0261559281          0.0116000084        0.0000000000          0.0000000000       -0.0350161462          0.0000000000        0.0350161462          0.1057001598        0.0000000000
     0.11000000        1.0179218964          0.0114883940        0.0000000000          0.0000000000       -0.0343947518          0.0000000000        0.0343947518          0.1029727549        0.0000000000
     0.11200000        1.0099153267          0.0113795628        0.0000000000          0.0000000000       -0.0337950144          0.0000000000        0.0337950144          0.1003637843        0.0000000000
     0.11400000        1.0021242473          0.0112733895        0.0000000000          0.0000000000       -0.0332157919          0.0000000000        0.0332157919          0.0978660551        0.0000000000
     0.11600000        0.9945401918          0.0111697629        0.0000000000          0.0000000000       -0.0326560400          0.0000000000        0.0326560400          0.0954729832        0.0000000000
     0.11800000        0.9871539508          0.0110685795        0.0000000000          0.0000000000       -0.0321147872          0.0000000000        0.0321147872          0.0931784871        0.0000000000
     0.12000000        0.9799595192          0.0109697320        0.0000000000          0.0000000000       -0.0315910986          0.0000000000        0.0315910986          0.0909768551        0.0000000000
     0.12200000        0.9729461897          0.0108731307        0.0000000000          0.0000000000       -0.0310841327          0.0000000000        0.0310841327          0.0888628861        0.0000000000
     0.12400000        0.9661064528          0.0107786832        0.0000000000          0.0000000000       -0.0305930802          0.0000000000        0.0305930802          0.0868316894        0.0000000000
     0.12600000        0.9594357427          0.0106863055        0.0000000000          0.0000000000       -0.0301171922          0.0000000000        0.0301171922          0.0848787453        0.0000000000
     0.12800000        0.9529261364          0.0105959198        0.0000000000          0.0000000000       -0.0296557700          0.0000000000        0.0296557700          0.0829998590        0.0000000000
     0.13000000        0.9465713938          0.0105074505        0.0000000000          0.0000000000       -0.0292081529          0.0000000000        0.0292081529          0.0811911087        0.0000000000
     0.13200000        0.9403644756          0.0104208243        0.0000000000          0.0000000000       -0.0287737150          0.0000000000        0.0287737150          0.0794488232        0.0000000000
     0.13400000        0.9343022426          0.0103359722        0.0000000000          0.0000000000       -0.0283518691          0.0000000000        0.0283518691          0.0777695791        0.0000000000
     0.13600000        0.9283771687          0.0102528350        0.0000000000          0.0000000000       -0.0279420786          0.0000000000        0.0279420786          0.0761502216        0.0000000000
     0.13800000        0.9225855430          0.0101713474        0.0000000000          0.0000000000       -0.0275438139          0.0000000000        0.0275438139          0.0745877333        0.0000000000
     0.14000000        0.9169227565          0.0100914507        0.0000000000          0.0000000000       -0.0271565845          0.0000000000        0.0271565845          0.0730793137        0.0000000000
     0.14200000        0.9113833653          0.0100130944        0.0000000000          0.0000000000       -0.0267799408          0.0000000000        0.0267799408          0.0716223730        0.0000000000
     0.14400000        0.9059633072          0.0099362239        0.0000000000          0.0000000000       -0.0264134412          0.0000000000        0.0264134412          0.0702144370        0.0000000000
     0.14600000        0.9006576782          0.0098607864        0.0000000000          0.0000000000       -0.0260566658          0.0000000000        0.0260566658          0.0688531753        0.0000000000
     0.14800000        0.8954639395          0.0097867395        0.0000000000          0.0000000000       -0.0257092381          0.0000000000        0.0257092381          0.0675364527        0.0000000000
     0.15000000        0.8903786517          0.0097140335        0.0000000000          0.0000000000       -0.0253707772          0.0000000000        0.0253707772          0.0662621967        0.0000000000
