     Ms, ibot - number of layers and key for the bottom type
  m  C_11   C_22   C_33 - 3*Ms lines below
     C_12   C_13   C_23
     C_44   C_55   C_66  tet rho hs,  
      2      1
   0.17600        2.842926602510     -0.000000000001
   0.17700        2.843101120119      0.000000000000
   0.17800        2.843269455557      0.000000000000
   0.17900        2.843431834190      0.000000000000
   0.18000        2.843588506260      0.000000000000
   0.18100        2.843739655024      0.000000000000
   0.18200        2.843885494047      0.000000000000
   0.18300        2.844026219130      0.000000000000
   0.18400        2.844162018333      0.000000000000
   0.18500        2.844293072321      0.000000000000
   0.18600        2.844419552444     -0.000000000001
   0.18700        2.844541632208      0.000000000000
   0.18800        2.844659465221      0.000000000000
   0.18900        2.844773215265     -0.000000000001
   0.19000        2.844883008129      0.000000000000
   0.19100        2.844989008602      0.000000000000
   0.19200        2.845091341102     -0.000000000019
   0.19300        2.845190152658      0.000000000000
   0.19400        2.845285557228      0.000000000001
   0.19500        2.845377679025     -0.000000000002
   0.19600        2.845466625137      0.000000000001
   0.19700        2.845552530148      0.000000000000
   0.19800        2.845635488100      0.000000000000
   0.19900        2.845715606740      0.000000000000
   0.20000        2.845792986679      0.000000000000
   0.20100        2.845867724765      0.000000000000
   0.20200        2.845939914248      0.000000000000
   0.20300        2.846009644916      0.000000000000
   0.20400        2.846077003232      0.000000000000
   0.20500        2.846142072472      0.000000000000
   0.20600        2.846204932844      0.000000000000
   0.20700        2.846265661613      0.000000000000
   0.20800        2.846324333214      0.000000000000
   0.20900        2.846381019363      0.000000000000
   0.21000        2.846435789163      0.000000000000
   0.21100        2.846488709207      0.000000000000
   0.21200        2.846539843672      0.000000000000
   0.21300        2.846589254415      0.000000000000
   0.21400        2.846637001059      0.000000000000
   0.21500        2.846683141082      0.000000000000
   0.21600        2.846727729896      0.000000000000
   0.21700        2.846770816991      0.000000000000
   0.21800        2.846812468322      0.000000000001
   0.21900        2.846852713855      0.000000000000
   0.22000        2.846891613337      0.000000000000
   0.22100        2.846929210336      0.000000000000
   0.22200        2.846965548252      0.000000000010
   0.22300        2.847000673563      0.000000000000
   0.22400        2.847034624245      0.000000000000
   0.22500        2.847067441466      0.000000000000
   0.22600        2.847099163821      0.000000000000
   0.22700        2.847129828551      0.000000000000
   0.22800        2.847159471587      0.000000000000
   0.22900        2.847188127606      0.000000000000
   0.23000        2.847215830068      0.000000000000
   0.23100        2.847242611268      0.000000000000
   0.23200        2.847268502375      0.000000000000
   0.23300        2.847293533474      0.000000000000
   0.23400        2.847317733604      0.000000000000
   0.23500        2.847341130797      0.000000000000
   0.23600        2.847363752115      0.000000000000
   0.23700        2.847385623684      0.000000000000
   0.23800        2.847406770728      0.000000000000
   0.23900        2.847427217601      0.000000000000
   0.24000        2.847446987818      0.000000000000
   0.24100        2.847466095502     -0.000000000003
   0.24200        2.847484588332      0.000000000000
   0.24300        2.847502461733      0.000000000000
   0.24400        2.847519744738      0.000000000000
   0.24500        2.847536457098      0.000000000000
   0.24600        2.847552617887      0.000000000000
   0.24700        2.847568245532      0.000000000000
   0.24800        2.847583357830      0.000000000000
   0.24900        2.847597971969      0.000000000000
   0.25000        2.847612113353     -0.000000000002
   0.25100        2.847625771762      0.000000000000
   0.25200        2.847638988377      0.000000000000
   0.25300        2.847651771015      0.000000000000
   0.25400        2.847664132087      0.000000000000
   0.25500        2.847676087154      0.000000000000
   0.25600        2.847687649072      0.000000000000
   0.25700        2.847698830722      0.000000000000
   0.25800        2.847709645108      0.000000000000
   0.25900        2.847720103829      0.000000000000
   0.26000        2.847730219526      0.000000000000
   0.26100        2.847740003271      0.000000000000
   0.26200        2.847749465303      0.000000000000
   0.26300        2.847758616948      0.000000000000
   0.26400        2.847767469265      0.000000000000
   0.26500        2.847776030110      0.000000000000
   0.26600        2.847784311338      0.000000000000
   0.26700        2.847792320187      0.000000000000
   0.26800        2.847800067006      0.000000000000
   0.26900        2.847807559839      0.000000000000
   0.27000        2.847814807712      0.000000000000
   0.27100        2.847821817379      0.000000000000
   0.27200        2.847828598232      0.000000000000
   0.27300        2.847835157558      0.000000000000
   0.27400        2.847841500921      0.000000000000
   0.27500        2.847847637461      0.000000000000
   0.27600        2.847853573236      0.000000000000
   0.27700        2.847859315221      0.000000000000
   0.27800        2.847864868519      0.000000000000
   0.27900        2.847870240556      0.000000000000
   0.29100        2.847922531765      0.000000000000
   0.29200        2.847926021534      0.000000000000
   0.29300        2.847929397129      0.000000000000
   0.29400        2.847932661306      0.000000000000
   0.29500        2.847935819664      0.000000000000
   0.29600        2.847938875992      0.000000000000
   0.29700        2.847941830446      0.000000000000
   0.29800        2.847944690996      0.000000000000
   0.29900        2.847947458244      0.000000000000
   0.30000        2.847950135131      0.000000000000
   0.30100        2.847952721205      0.000000000000
   0.30200        2.847955227046      0.000000000000
   0.30300        2.847957649587      0.000000000000
   0.30400        2.847959994229      0.000000000000
   0.30500        2.847962259520      0.000000000000
   0.30600        2.847964454730      0.000000000000
   0.30700        2.847966578638      0.000000000000
   0.30800        2.847968631941      0.000000000000
   0.30900        2.847970615243      0.000000000000
   0.31000        2.847972536562      0.000000000000
   0.31100        2.847974398211      0.000000000000
   0.31200        2.847976194812      0.000000000000
   0.31300        2.847977934621      0.000000000000
   0.31400        2.847979618049      0.000000000000
   0.31500        2.847981246853      0.000000000000
   0.31600        2.847982822802      0.000000000000
   0.31700        2.847984345256      0.000000000000
   0.31800        2.847985820912      0.000000000000
   0.31900        2.847987247620      0.000000000000
   0.32000        2.847988625663      0.000000000000
   0.32100        2.847989961715      0.000000000000
   0.32200        2.847991257037      0.000000000000
   0.32300        2.847992503421      0.000000000000
   0.32400        2.847993709248      0.000000000000
   0.32500        2.847994879767      0.000000000000
   0.32600        2.847996014147      0.000000000000
   0.32700        2.847997108598      0.000000000000
   0.32800        2.847998169671      0.000000000000
   0.32900        2.847999192679      0.000000000000
   0.33000        2.848000186907      0.000000000000
   0.33100        2.848001142309      0.000000000000
   0.33200        2.848002073060      0.000000000000
   0.33300        2.848002968400      0.000000000000
   0.33400        2.848003836252      0.000000000000
   0.33500        2.848004680055      0.000000000000
   0.33600        2.848005490036      0.000000000000
   0.33700        2.848006279648      0.000000000000
   0.33800        2.848007035379      0.000000000000
   0.33900        2.848007773114      0.000000000000
   0.34000        2.848008486282      0.000000000000
   0.34100        2.848009173047      0.000000000000
   0.34200        2.848009844426      0.000000000000
   0.34300        2.848010489616      0.000000000000
   0.34400        2.848011112302      0.000000000000
   0.34500        2.848011715280      0.000000000000
   0.34600        2.848012300776      0.000000000000
   0.34700        2.848012866402      0.000000000000
   0.34800        2.848013412682      0.000000000000
   0.34900        2.848013946924      0.000000000000
   0.35000        2.848014455404      0.000000000000
   0.35100        2.848014945890      0.000000000000
   0.35200        2.848015425839      0.000000000000
   0.35300        2.848015887244      0.000000000000
   0.35400        2.848016334618      0.000000000000
   0.35500        2.848016771555      0.000000000000
   0.35600        2.848017184246      0.000000000000
   0.35700        2.848017596268      0.000000000000
   0.35800        2.848017991173      0.000000000000
   0.35900        2.848018371501      0.000000000000
   0.36000        2.848018742614      0.000000000000
   0.36100        2.848019095138      0.000000000000
   0.36200        2.848019434824      0.000000000000
   0.36300        2.848019766251      0.000000000000
   0.36400        2.848020094770      0.000000000000
   0.36500        2.848020403771      0.000000000000
   0.36600        2.848020710495      0.000000000000
   0.36700        2.848020996555      0.000000000000
   0.36800        2.848021277709      0.000000000000
   0.36900        2.848021552677      0.000000000000
   0.37000        2.848021819970      0.000000000000
   0.37100        2.848022076508      0.000000000000
   0.37200        2.848022316061      0.000000000000
   0.37300        2.848022560962      0.000000000000
   0.37400        2.848022786201      0.000000000000
   0.37500        2.848023013348      0.000000000000
   0.37600        2.848023234988      0.000000000000
   0.37700        2.848023444274      0.000000000000
   0.37800        2.848023650999      0.000000000000
   0.37900        2.848023840729      0.000000000000
   0.38000        2.848024033994      0.000000000000
   0.38100        2.848024218744      0.000000000000
   0.38200        2.848024394390      0.000000000000
   0.38300        2.848024567656      0.000000000000
   0.38400        2.848024732405      0.000000000000
   0.38500        2.848024889709      0.000000000000
   0.38600        2.848025045037      0.000000000000
   0.38700        2.848025199513      0.000000000000
   0.38800        2.848025347587      0.000000000000
   0.38900        2.848025481718      0.000000000000
   0.39000        2.848025631353      0.000000000000
   0.39100        2.848025757336      0.000000000000
   0.39200        2.848025885143      0.000000000000
   0.39300        2.848026012198      0.000000000000
   0.39400        2.848026128435      0.000000000000
   0.39500        2.848026247944      0.000000000000
   0.39600        2.848026356177      0.000000000000
   0.39700        2.848026464529      0.000000000000
   0.39800        2.848026560898      0.000000000000
   0.39900        2.848026670789      0.000000000000
   0.40000        2.848026768922      0.000000000000
   0.40100        2.848026863867      0.000000000000
   0.40200        2.848026955727      0.000000000000
   0.40300        2.848027044604      0.000000000000
   0.40400        2.848027130593      0.000000000000
   0.40500        2.848027213790      0.000000000000
   0.40600        2.848027294284      0.000000000000
   0.40700        2.848027372163      0.000000000000
   0.40800        2.848027447512      0.000000000000
   0.40900        2.848027520414      0.000000000000
   0.41000        2.848027584249      0.000000000000
   0.41100        2.848027659190      0.000000000000
   0.41200        2.848027725215      0.000000000000
   0.41300        2.848027789096      0.000000000000
   0.41400        2.848027850902      0.000000000000
   0.41500        2.848027910701      0.000000000000
   0.41600        2.848027968558      0.000000000000
   0.41700        2.848028024534      0.000000000000
   0.41800        2.848028078693      0.000000000000
   0.41900        2.848028131092      0.000000000000
   0.42000        2.848028181790      0.000000000000
   0.42100        2.848028230841      0.000000000000
   0.42200        2.848028270307      0.000000000000
   0.42300        2.848028324214      0.000000000000
   0.42400        2.848028359837      0.000000000000
   0.42500        2.848028411621      0.000000000000
   0.42600        2.848028453206      0.000000000000
   0.42700        2.848028490144      0.000000000000
   0.42800        2.848028532369      0.000000000000
   0.42900        2.848028570033      0.000000000000
   0.43000        2.848028606473      0.000000000000
   0.43100        2.848028641730      0.000000000000
   0.43200        2.848028675841      0.000000000000
   0.43300        2.848028708845      0.000000000000
   0.43400        2.848028740776      0.000000000000
   0.43500        2.848028771670      0.000000000000
   0.43600        2.848028801562      0.000000000000
   0.43700        2.848028830482      0.000000000000
   0.43800        2.848028858463      0.000000000000
   0.43900        2.848028885534      0.000000000000
   0.44000        2.848028911727      0.000000000000
   0.44100        2.848028937069      0.000000000000
   0.44200        2.848028961588      0.000000000000
   0.44300        2.848028985310      0.000000000000
   0.44400        2.848029008262      0.000000000000
   0.44500        2.848029030469      0.000000000000
   0.44600        2.848029051954      0.000000000000
   0.44700        2.848029072742      0.000000000000
   0.44800        2.848029092854      0.000000000000
   0.44900        2.848029112313      0.000000000000
   0.45000        2.848029131140      0.000000000000
   0.45100        2.848029149355      0.000000000000
   0.45200        2.848029166979      0.000000000000
   0.45300        2.848029184031      0.000000000000
   0.45400        2.848029200529      0.000000000000
   0.45500        2.848029216491      0.000000000000
   0.45600        2.848029231934      0.000000000000
   0.45700        2.848029246876      0.000000000000
   0.45800        2.848029261332      0.000000000000
   0.45900        2.848029275319      0.000000000000
   0.46000        2.848029288852      0.000000000000
   0.46100        2.848029301945      0.000000000000
   0.46200        2.848029314613      0.000000000000
   0.46300        2.848029326870      0.000000000000
   0.46400        2.848029338728      0.000000000000
   0.46500        2.848029350201      0.000000000000
   0.46600        2.848029361302      0.000000000000
   0.46700        2.848029372042      0.000000000000
   0.46800        2.848029382433      0.000000000000
   0.46900        2.848029392487      0.000000000000
   0.47000        2.848029402214      0.000000000000
   0.47100        2.848029411626      0.000000000000
   0.47200        2.848029420731      0.000000000000
   0.47300        2.848029429541      0.000000000000
   0.47400        2.848029438065      0.000000000000
   0.47500        2.848029446312      0.000000000000
   0.47600        2.848029454291      0.000000000000
   0.47700        2.848029462011      0.000000000000
   0.47800        2.848029469480      0.000000000000
   0.47900        2.848029476707      0.000000000000
   0.48000        2.848029483698      0.000000000000
   0.48100        2.848029490464      0.000000000000
   0.48200        2.848029497009      0.000000000000
   0.48300        2.848029503341      0.000000000000
   0.48400        2.848029509468      0.000000000000
   0.48500        2.848029515396      0.000000000000
   0.48600        2.848029521132      0.000000000000
   0.48700        2.848029526680      0.000000000000
   0.48800        2.848029532050      0.000000000000
   0.48900        2.848029537244      0.000000000000
   0.49000        2.848029542270      0.000000000000
   0.49100        2.848029547132      0.000000000000
   0.49200        2.848029551837      0.000000000000
   0.49300        2.848029556389      0.000000000000
   0.49400        2.848029560793      0.000000000000
   0.49500        2.848029565054      0.000000000000
   0.49600        2.848029569176      0.000000000000
   0.49700        2.848029573165      0.000000000000
   0.49800        2.848029577024      0.000000000000
   0.49900        2.848029580758      0.000000000000
   0.50000        2.848029584370      0.000000000000
   0.50100        2.848029586824      0.000000000000
   0.51000        2.848029614632      0.000000000000
  -1  -1  -1  -1
      2 &
   0.00100        0.601337929562     -0.000000000033
   0.00200        0.601607917215     -0.000000000011
   0.00300        0.602060256760     -0.000000000041
   0.00400        0.602698533078      0.000000000014
   0.00500        0.603527857484     -0.000000000003
   0.00600        0.604554961576      0.000000000030
   0.00700        0.605788324207      0.000000000000
   0.00800        0.607238333398      0.000000000000
   0.00900        0.608917487953      0.000000000000
   0.01000        0.610840652936      0.000000000024
   0.01100        0.613025320085      0.000000000000
   0.01200        0.615492047089      0.000000000000
   0.01300        0.618264809389      0.000000000000
   0.01400        0.621371549665      0.000000000000
   0.01500        0.624844771171      0.000000000000
   0.01600        0.628722238656      0.000000000000
   0.01700        0.633047817600      0.000000000011
   0.01800        0.637872241341      0.000000000000
   0.01900        0.643254404717      0.000000000000
   0.02000        0.649262172934      0.000000000000
   0.02100        0.655973543496      0.000000000000
   0.02200        0.663477541894      0.000000000000
   0.02300        0.671874739643      0.000000000000
   0.02400        0.681277033869      0.000000000000
   0.02500        0.691806147510      0.000000000000
   0.02600        0.703590136405      0.000000000000
   0.02700        0.716757059168      0.000000000000
   0.02800        0.731425047425      0.000000000000
   0.02900        0.747688546867      0.000000000000
   0.03000        0.765601645656      0.000000000000
   0.03100        0.785161179950      0.000000000000
   0.03200        0.806294093785      0.000000000000
   0.03300        0.828854118004      0.000000000000
   0.03400        0.852631052801      0.000000000000
   0.03500        0.877371913902      0.000000000000
   0.03600        0.902808895500      0.000000000000
   0.03700        0.928687050219      0.000000000000
   0.03800        0.954785782245      0.000000000000
   0.03900        0.980931474677      0.000000000000
   0.04000        1.007001741263      0.000000000000
   0.04100        1.032923596705      0.000000000000
   0.04200        1.058668188706      0.000000000000
   0.04300        1.084244204031      0.000000000000
   0.04400        1.109691246077      0.000000000000
   0.04500        1.135073774319     -0.000000000001
   0.04600        1.160475191020     -0.000000000001
   0.04700        1.185991938544      0.000000000000
   0.04800        1.211726101618      0.000000000000
   0.04900        1.237772528931      0.000000000000
   0.05000        1.264197754038      0.000000000000
   0.05100        1.291000294268      0.000000000000
   0.05200        1.318038354232      0.000000000000
   0.05300        1.344906113732      0.000000000000
   0.05400        1.370758104536      0.000000000000
   0.05500        1.394181453368      0.000000000000
   0.05600        1.413425279436      0.000000000000
   0.05700        1.427224896304      0.000000000000
   0.05800        1.435571553316      0.000000000000
   0.05900        1.439489482699      0.000000000000
   0.06000        1.440251059653      0.000000000000
   0.06100        1.438899891368      0.000000000000
   0.06200        1.436166452569      0.000000000000
   0.06300        1.432534560839      0.000000000000
   0.06400        1.428321954751      0.000000000000
   0.06500        1.423739633167      0.000000000000
   0.06600        1.418930398942      0.000000000000
   0.06700        1.413992965302     -0.000000000001
   0.06800        1.408997064235      0.000000000000
   0.06900        1.403992938249      0.000000000000
   0.07000        1.399017570170      0.000000000000
   0.07100        1.394098708415     -0.000000000002
   0.07200        1.389257725610      0.000000000000
   0.07300        1.384511306527     -0.000000000001
   0.07400        1.379873050100      0.000000000000
   0.07500        1.375354227581      0.000000000000
   0.07600        1.370964651376      0.000000000000
   0.07700        1.366713146653      0.000000000000
   0.07800        1.362608027539      0.000000000000
   0.07900        1.358657441396      0.000000000000
   0.08000        1.354869679363      0.000000000000
   0.08100        1.351253446967      0.000000000000
   0.08200        1.347818124856      0.000000000001
   0.08300        1.344573959811      0.000000000000
   0.08400        1.341532393738      0.000000000000
   0.08500        1.338706196609      0.000000000000
   0.08600        1.336109745478      0.000000000000
   0.08700        1.333759143064     -0.000000000003
   0.08800        1.331672822969     -0.000000000001
   0.08900        1.329870975694      0.000000000000
   0.09000        1.328376293848      0.000000000000
   0.09100        1.327213742730      0.000000000000
   0.09200        1.326410444978      0.000000000000
   0.09300        1.325995380363      0.000000000000
   0.09400        1.325998758774      0.000000000000
   0.09500        1.326451311622      0.000000000000
   0.09600        1.327382999701      0.000000000000
   0.09700        1.328821669451      0.000000000000
   0.09800        1.330791443379      0.000000000001
   0.09900        1.333311124662      0.000000000001
   0.10000        1.336392819516      0.000000000001
   0.10100        1.340041012358      0.000000000001
   0.10200        1.344252277642      0.000000000001
   0.10300        1.349015704148      0.000000000001
   0.10400        1.354313973859      0.000000000001
   0.10500        1.360124915440      0.000000000001
   0.10600        1.366423287925      0.000000000001
   0.10700        1.373182548709      0.000000000001
   0.10800        1.380376412918      0.000000000000
   0.10900        1.387980089468      0.000000000000
   0.11000        1.395971155530      0.000000000000
   0.11100        1.404330088645      0.000000000000
   0.11200        1.413040508598      0.000000000000
   0.11300        1.422089197188      0.000000000000
   0.11400        1.431465948145      0.000000000000
   0.11500        1.441163279927      0.000000000297
   0.11600        1.451176301525      0.000000000000
   0.11700        1.461501964087      0.000000000000
   0.11800        1.472139058969      0.000000000000
   0.11900        1.483087629152      0.000000000000
   0.12000        1.494348601512      0.000000000000
   0.12100        1.505923384599      0.000000000000
   0.12200        1.517813455130      0.000000000000
   0.12300        1.530019946984      0.000000000000
   0.12400        1.542543255161      0.000000000000
   0.12500        1.555382609674      0.000000000000
   0.12600        1.568535710722      0.000000000000
   0.12700        1.581998328301      0.000000000000
   0.12800        1.595763982124      0.000000000000
   0.12900        1.609823635954      0.000000000000
   0.13000        1.624165463598      0.000000000000
   0.13100        1.638774685500      0.000000000000
   0.13200        1.653633508624      0.000000000000
   0.13300        1.668721138708      0.000000000000
   0.13400        1.684013926991      0.000000000000
   0.13500        1.699485610153      0.000000000000
   0.13600        1.715107653602      0.000000000000
   0.13700        1.730849682053      0.000000000000
   0.13800        1.746679977920      0.000000000000
   0.13900        1.762566023487      0.000000000000
   0.14000        1.778475060285      0.000000000000
   0.14100        1.794374639026      0.000000000000
   0.14200        1.810233135566      0.000000000000
   0.14300        1.826020211926      0.000000000000
   0.14400        1.841707211201      0.000000000000
   0.14500        1.857267465264      0.000000000000
   0.14600        1.872676531643      0.000000000000
   0.14700        1.887912341122      0.000000000000
   0.14800        1.902955275408      0.000000000000
   0.14900        1.917788175502      0.000000000000
   0.15000        1.932396295462      0.000000000000
   0.15100        1.946767214476      0.000000000000
   0.15200        1.960890709611     -0.000000000146
   0.15300        1.974758610667      0.000000000000
   0.15400        1.988364618125      0.000000000000
   0.15500        2.001704170675     -0.000000000005
   0.15600        2.014774243299      0.000000000003
   0.15700        2.027573171872      0.000000000000
   0.15800        2.040100520467      0.000000000001
   0.15900        2.052356881093      0.000000000002
   0.16000        2.064343791680      0.000000000000
   0.16100        2.076063564986      0.000000000000
   0.16200        2.087519174568     -0.000000000001
   0.16300        2.098714140762     -0.000000000003
   0.16400        2.109652472463      0.000000000000
   0.16500        2.120338526006      0.000000000000
   0.16600        2.130776972865      0.000000000000
   0.16700        2.140972720363      0.000000000000
   0.16800        2.150930844073      0.000000000012
   0.16900        2.160656578111      0.000000000000
   0.17000        2.170155200723      0.000000000000
   0.17100        2.179432062689      0.000000000000
   0.17200        2.188492534392      0.000000000000
   0.17300        2.197341970693      0.000000000000
   0.17400        2.205985698491      0.000000000000
   0.17500        2.214428994958      0.000000000000
   0.17600        2.222677071520      0.000000000000
   0.17700        2.230735063032      0.000000000000
   0.17800        2.238608017320      0.000000000000
   0.17900        2.246300885033      0.000000000000
   0.18000        2.253818512841      0.000000000000
   0.18100        2.261165643970      0.000000000000
   0.18200        2.268346907412      0.000000000000
   0.18300        2.275366820503      0.000000000000
   0.18400        2.282229783704      0.000000000000
   0.18500        2.288940084078      0.000000000000
   0.18600        2.295501893052      0.000000000000
   0.18700        2.301919265103      0.000000000000
   0.18800        2.308196142574      0.000000000000
   0.18900        2.314336352585      0.000000000000
